title,local_identifier,path
MS 4391.43,MS 4391.43,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.31,MS 4391.31,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.105,MS 4391.105,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.47,MS 4391.47,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.34,MS 4391.34,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.123,MS 4391.123,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.79,MS 4391.79,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.27,MS 4391.27,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.53,MS 4391.53,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.82,MS 4391.82,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.112,MS 4391.112,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.89,MS 4391.89,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.6,MS 4391.6,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.122,MS 4391.122,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.42,MS 4391.42,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.32,MS 4391.32,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.16,MS 4391.16,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.8,MS 4391.8,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.37,MS 4391.37,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.88,MS 4391.88,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS 4391.109,MS 4391.109,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_4391/MS_4391_tiffs
MS L 273.1,MS L 273.1,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_L_273/MS_L_273_Completed_stitched_tiffs
MS L 273.5,MS L 273.5,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_L_273/MS_L_273_Completed_stitched_tiffs
MS L 273.4,MS L 273.4,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_L_273/MS_L_273_Completed_stitched_tiffs
MS L 273.2,MS L 273.2,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_L_273/MS_L_273_Completed_stitched_tiffs
MS L 273.3,MS L 273.3,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/MS_L_273/MS_L_273_Completed_stitched_tiffs
ENA NS 80.6,ENA NS 80.6,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.3,ENA NS 80.3,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.2,ENA NS 80.2,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.4,ENA NS 80.4,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.1,ENA NS 80.1,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.15,ENA NS 80.15,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.14,ENA NS 80.14,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.8,ENA NS 80.8,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.9,ENA NS 80.9,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.22,ENA NS 80.22,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.20,ENA NS 80.20,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.12,ENA NS 80.12,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.23,ENA NS 80.23,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.10,ENA NS 80.10,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.21,ENA NS 80.21,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.5,ENA NS 80.5,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.11,ENA NS 80.11,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.13,ENA NS 80.13,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.17,ENA NS 80.17,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.19,ENA NS 80.19,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.18,ENA NS 80.18,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 80.16,ENA NS 80.16,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_80_tiffs_fragments
ENA NS 82.56,ENA NS 82.56,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.10,ENA NS 82.10,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.51,ENA NS 82.51,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.28,ENA NS 82.28,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.60,ENA NS 82.60,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.59,ENA NS 82.59,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.19,ENA NS 82.19,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.23,ENA NS 82.23,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.30,ENA NS 82.30,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.25,ENA NS 82.25,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.31,ENA NS 82.31,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.8,ENA NS 82.8,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.34,ENA NS 82.34,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.46,ENA NS 82.46,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.22,ENA NS 82.22,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.3,ENA NS 82.3,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.18,ENA NS 82.18,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.12,ENA NS 82.12,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.15,ENA NS 82.15,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.29,ENA NS 82.29,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.52,ENA NS 82.52,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.9,ENA NS 82.9,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.58,ENA NS 82.58,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.36,ENA NS 82.36,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.42,ENA NS 82.42,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.55,ENA NS 82.55,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.20,ENA NS 82.20,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.40,ENA NS 82.40,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.2,ENA NS 82.2,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.38,ENA NS 82.38,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.35,ENA NS 82.35,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.32,ENA NS 82.32,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.7,ENA NS 82.7,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.37,ENA NS 82.37,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.26,ENA NS 82.26,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.33,ENA NS 82.33,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.27,ENA NS 82.27,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.57,ENA NS 82.57,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.54,ENA NS 82.54,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 82.11,ENA NS 82.11,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_82_tiffs_fragments
ENA NS 81.66,ENA NS 81.66,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.32,ENA NS 81.32,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.83,ENA NS 81.83,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.89,ENA NS 81.89,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.53,ENA NS 81.53,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.34,ENA NS 81.34,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.76,ENA NS 81.76,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.41,ENA NS 81.41,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.48,ENA NS 81.48,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.35,ENA NS 81.35,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.38,ENA NS 81.38,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.73,ENA NS 81.73,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.80,ENA NS 81.80,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.62,ENA NS 81.62,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.15,ENA NS 81.15,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.85,ENA NS 81.85,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.65,ENA NS 81.65,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.6,ENA NS 81.6,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.13,ENA NS 81.13,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.25,ENA NS 81.25,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.4,ENA NS 81.4,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.14,ENA NS 81.14,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.30,ENA NS 81.30,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.55,ENA NS 81.55,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.63,ENA NS 81.63,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.23,ENA NS 81.23,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.70,ENA NS 81.70,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.49,ENA NS 81.49,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.57,ENA NS 81.57,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.91,ENA NS 81.91,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.16,ENA NS 81.16,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.79,ENA NS 81.79,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.27,ENA NS 81.27,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.12,ENA NS 81.12,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.50,ENA NS 81.50,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.5,ENA NS 81.5,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.8,ENA NS 81.8,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.17,ENA NS 81.17,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.18,ENA NS 81.18,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.47,ENA NS 81.47,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.45,ENA NS 81.45,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.58,ENA NS 81.58,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.39,ENA NS 81.39,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.56,ENA NS 81.56,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.21,ENA NS 81.21,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.2,ENA NS 81.2,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.10,ENA NS 81.10,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.26,ENA NS 81.26,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.36,ENA NS 81.36,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.72,ENA NS 81.72,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.19,ENA NS 81.19,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.88,ENA NS 81.88,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.92,ENA NS 81.92,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.40,ENA NS 81.40,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.9,ENA NS 81.9,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.3,ENA NS 81.3,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.86,ENA NS 81.86,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.74,ENA NS 81.74,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.84,ENA NS 81.84,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.20,ENA NS 81.20,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.78,ENA NS 81.78,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.24,ENA NS 81.24,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.51,ENA NS 81.51,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.59,ENA NS 81.59,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.68,ENA NS 81.68,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.43,ENA NS 81.43,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.37,ENA NS 81.37,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.42,ENA NS 81.42,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.52,ENA NS 81.52,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.44,ENA NS 81.44,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.81,ENA NS 81.81,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.64,ENA NS 81.64,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.29,ENA NS 81.29,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.67,ENA NS 81.67,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.22,ENA NS 81.22,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.82,ENA NS 81.82,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.95,ENA NS 81.95,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.28,ENA NS 81.28,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.69,ENA NS 81.69,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.11,ENA NS 81.11,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.61,ENA NS 81.61,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.7,ENA NS 81.7,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.60,ENA NS 81.60,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.1,ENA NS 81.1,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.71,ENA NS 81.71,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.77,ENA NS 81.77,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.33,ENA NS 81.33,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.75,ENA NS 81.75,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.31,ENA NS 81.31,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
ENA NS 81.46,ENA NS 81.46,/Volumes/pudl/gniza_working/copied_tifs/NEH_Genizah/fragments/ENA_NS_81_tiffs_fragments
